,hh,vv,hv,vh
0,0.02008932171903524,0.022930980909240884,0.022797773745989645,0.02280760257393613
1,0.01346841784932351,0.02014595691268186,0.02002844736773267,0.020037160594822828
2,0.006609914354507735,0.013501722343428547,0.013421473500329437,0.013427433191600275
3,0.002149832708429831,0.006621434579171732,0.00657969083363519,0.006582632482647068
4,0.0003611962310996974,0.00215046415688207,0.0021345326219448556,0.0021354346441881753
5,4.280999745388066e-05,0.00036053722095267594,0.0003569379812829182,0.0003571619976309045
6,7.848993165948895e-05,4.3915610192584586e-05,4.514823310183814e-05,4.555357040186915e-05
7,6.864736277102718e-05,8.017267530955084e-05,8.328420038496802e-05,8.395063267773279e-05
8,3.167597391723915e-05,6.966508643737053e-05,7.310167675090379e-05,7.369938248687911e-05
9,1.3694061419027929e-05,3.2093184677019214e-05,3.480540524882224e-05,3.510339690517122e-05
10,5.997906992072396e-06,1.3928900626869277e-05,1.5577686622872654e-05,1.5616778742335795e-05
11,6.004371797468899e-07,6.114315221116986e-06,6.845741677512164e-06,6.7877935331682756e-06
12,1.5003261245670883e-06,5.782933767382686e-07,6.981131464892799e-07,6.66607308278311e-07
13,7.200929650226219e-06,1.538697654548708e-06,1.4611397746680519e-06,1.5258897535047534e-06
14,1.1600490284060821e-05,7.516035795971078e-06,7.600694942831281e-06,7.803515154884044e-06
15,1.2204223794821766e-05,1.215288494896143e-05,1.2417200046396088e-05,1.2750318505492524e-05
16,1.0194658371477842e-05,1.2778184321512694e-05,1.2975089966856324e-05,1.3365756680879426e-05
17,7.761672058955774e-06,1.0646942778695232e-05,1.0660234361842883e-05,1.1012225442385204e-05
18,6.813308868378281e-06,8.092513353127968e-06,8.060199536891581e-06,8.30960459403384e-06
19,7.643520986069794e-06,7.059776994951101e-06,7.091743796155986e-06,7.227673504226113e-06
20,8.714461523270872e-06,7.81218554043755e-06,7.789285822122912e-06,7.845638453717998e-06
21,8.402244460174077e-06,8.81647982751519e-06,8.554593239733206e-06,8.589399229942073e-06
22,6.508609756549848e-06,8.478580944675306e-06,7.97262989847351e-06,8.034843566144863e-06
23,4.127174188798593e-06,6.588683325277105e-06,6.005879843839433e-06,6.104177251796785e-06
24,2.5295695092453843e-06,4.191443816452646e-06,3.6849359810956068e-06,3.789531270020762e-06
25,2.0817335727595155e-06,2.5392368498723155e-06,2.147655846009876e-06,2.228654480768006e-06
26,2.089720988697567e-06,2.039117394887439e-06,1.7442098511218463e-06,1.807797115140064e-06
27,1.755618856784209e-06,2.05098283454526e-06,1.8538470445771212e-06,1.93681563209277e-06
28,1.0390861223651049e-06,1.7767211178547997e-06,1.6889920248179695e-06,1.8167836359445516e-06
29,4.0854620083425733e-07,1.1173092940608876e-06,1.1154632540616802e-06,1.2697241089493383e-06
30,1.2103767127753236e-07,4.882857067331583e-07,5.151749130183861e-07,6.467956127384564e-07
31,5.716384152645672e-08,1.5518297741081216e-07,1.6459935287030572e-07,2.3696875205295026e-07
32,4.074938433177311e-08,5.1802433375879525e-08,3.5445279946373564e-08,5.152063153078533e-08
33,5.786839036773259e-08,4.0081157268471434e-08,1.562268755651206e-08,7.631739813977453e-09
34,2.3794903652960228e-07,9.489253033251752e-08,8.536239892423895e-08,8.608791335089303e-08
35,7.57521175773643e-07,2.886295151427722e-07,3.2287667922082955e-07,3.356970206169419e-07
36,1.70551410983777e-06,7.080665406298667e-07,8.469017257438623e-07,8.090159830398086e-07
37,2.9081150120142344e-06,1.3539902322378695e-06,1.7196942935383214e-06,1.4735269923687063e-06
38,3.875826743275759e-06,2.0483544793344614e-06,2.8052455696749017e-06,2.1384410488893435e-06
39,4.0597513954620315e-06,2.4546645983823944e-06,3.704349748115041e-06,2.4886882926460162e-06
40,3.288241086435536e-06,2.286859083508583e-06,3.937325038844121e-06,2.2793928822915267e-06
41,1.9616164418562984e-06,1.5746708210174744e-06,3.3122399026350743e-06,1.5687953166085814e-06
42,7.855769100623972e-07,7.141327539473812e-07,2.13040335682494e-06,7.457053736034299e-07
43,3.118506354335262e-07,2.1427865223202738e-07,9.962452769015075e-07,2.785730781949705e-07
44,6.933261089545248e-07,3.6917037466087204e-07,4.274636433945155e-07,4.166242720127363e-07
45,1.7435062315229897e-06,1.1351187457764593e-06,6.24938726275331e-07,1.1058994488401014e-06
