,hh,vv,hv,vh
0,0.04159464565996786,0.04159185180948936,0.041620549458682585,0.04160928722692352
1,0.036544598740085234,0.03654547981791302,0.03656715987899927,0.036560732464486746
2,0.024579963632178126,0.02458754897546143,0.0245948786556876,0.024597735755410972
3,0.0123355064252796,0.01234538090608432,0.01234309387427077,0.012350575432782297
4,0.004430464350296313,0.004436545504773826,0.004433610738360521,0.004438632539446413
5,0.0011064757980896365,0.0011074411579262873,0.0011075704252755166,0.001108159455013899
6,0.00020547686392253047,0.00020433155153107684,0.00020562189404436208,0.00020452037685533505
7,1.43859254075432e-05,1.3836840776896468e-05,1.4317362255900213e-05,1.3844144294267076e-05
8,3.553886944124403e-05,3.597545522289427e-05,3.6030525745636776e-05,3.6064194432598e-05
9,0.00019701852771975464,0.00019813320500618707,0.00019838348671148055,0.00019844896566367836
10,0.0003203506323196532,0.00032241666968408717,0.0003221908187447401,0.0003228937006275083
11,0.00027591334816923685,0.0002789882269712411,0.00027755806805592023,0.0002794402258920341
12,0.00013749065977818417,0.00014066747722880096,0.00013851753325332995,0.00014094147421924482
13,3.592324930481105e-05,3.8112506505262154e-05,3.630469368146555e-05,3.817947968598623e-05
14,7.91823912757491e-06,8.898280038686876e-06,7.897679662421388e-06,8.858512335268413e-06
15,2.0620018370410542e-05,2.093755393356392e-05,2.0513060444324023e-05,2.093592165433323e-05
16,4.347279695261681e-05,4.364123048488155e-05,4.34833530013669e-05,4.374897502099512e-05
17,6.062986195929649e-05,6.07419406407189e-05,6.077790833702338e-05,6.092034797362091e-05
18,6.133044579354856e-05,6.127004071899927e-05,6.152636664314927e-05,6.143836957646769e-05
19,4.539267254693843e-05,4.513055461845965e-05,4.5550059943646444e-05,4.5238699273081276e-05
20,2.465681799391003e-05,2.4320941026212934e-05,2.4737259263796095e-05,2.435922849830813e-05
21,1.0455695220490515e-05,1.0233427250912555e-05,1.0458578021915519e-05,1.0211377418569866e-05
22,4.787649644791594e-06,4.796703588252485e-06,4.735565153036124e-06,4.732638983653766e-06
23,3.786096645300145e-06,4.009277318819032e-06,3.7115328994919584e-06,3.926644615906441e-06
24,4.227990574752617e-06,4.557873922517261e-06,4.155196875025617e-06,4.476487597056047e-06
25,5.532040244507269e-06,5.892416787328703e-06,5.467856361278727e-06,5.822356809159994e-06
26,8.616984534516926e-06,9.05975576962078e-06,8.559368984477169e-06,9.006298682733667e-06
27,1.4582671803585958e-05,1.5245890929497583e-05,1.4532256304650415e-05,1.521832024338964e-05
28,2.311995868980782e-05,2.401835756355073e-05,2.3074836458678912e-05,2.4026985044064464e-05
29,3.0003691016299205e-05,3.0849467365946964e-05,2.994641634085425e-05,3.0890162445057274e-05
30,2.7491855601692958e-05,2.7878432220190136e-05,2.7410655665377084e-05,2.793658355726503e-05
